loc_id,loc_x,loc_y,passed num,['bus_id']
35133,189930.6,458769.2,2,"['702Aseo', '9701']"
35134,189638.2,458953.7,2,"['702Aseo', '9701']"
35135,191084.1,461175.3,3,"['703', '760', '9709']"
35136,191042.8,461150.4,4,"['703', '760', '9709', '9709empty']"
35137,191426.4,457899.2,3,"['702Aseo', '702Byongdu', '9701']"
35138,189637.1,458928.7,2,"['702Aseo', '9701']"
35140,189571.3,458880.2,1,['702Byongdu']
35142,189540.5,459084.6,2,"['702Aseo', '702Byongdu']"
35145,190416.9,460538.9,3,"['705', '706', '9703']"
35146,189554.1,459089.1,2,"['702Aseo', '702Byongdu']"
35153,190275.3,458051.9,1,['702Byongdu']
35154,189917.4,458192.9,1,['702Byongdu']
35155,189665.6,458286.7,1,['702Byongdu']
35156,190712.5,458030,1,['702Byongdu']
35157,189584.7,458879.5,1,['702Byongdu']
35158,189568,460358.1,2,"['706', '9703']"
35159,191581.5,460864.7,8,"['703', '705', '705', '706', '760', '7733', '9703', '9709']"
35160,191673.3,460807.3,18,"['471', '571', '701', '703', '705', '705', '706', '720', '7211', '760', '7722', '7723', '7733', '8772', '9703', '9709', '9709empty', 'N37']"
35161,189648.9,458264.2,1,['702Byongdu']
35162,189556.6,460329.8,2,"['706', '9703']"
35163,190731.2,458012.4,1,['702Byongdu']
35164,191407.5,457883.3,3,"['702Aseo', '702Byongdu', '9701']"
35165,190250.4,458033.8,1,['702Byongdu']
35167,189918.2,458167.4,1,['702Byongdu']
35170,190464.8,460521.3,3,"['705', '706', '9703']"
35171,190009.3,460322,2,"['706', '9703']"
35173,190943.5,460777.3,3,"['705', '706', '9703']"
35174,191029.5,460781.4,3,"['705', '706', '9703']"
35178,190090.5,464799.1,2,"['760', '9709']"
35179,190076,464775.5,3,"['760', '9709', '9709empty']"
35180,191286.3,468293.5,1,['703']
35181,191273.2,468610.3,1,['703']
35182,191265.2,468611.9,1,['703']
35183,191105.6,468836.4,1,['703']
35184,190257.8,464496.5,1,['703']
35185,190184.1,464441.9,1,['703']
35186,190671.5,464602.9,1,['703']
35187,191033.3,464784.9,1,['703']
35190,190082.1,464355.8,4,"['703', '760', '9709', '9709empty']"
35191,191395.9,467490.4,1,['703']
35192,191296.2,468281.8,1,['703']
35195,191335.5,466013.6,1,['703']
35196,191312.3,466029.7,1,['703']
35197,191347.3,467082.2,1,['703']
35200,191457.5,466695.9,1,['703']
35202,191326.7,467773.8,1,['703']
35207,190773.8,464587.3,1,['703']
35208,191004.9,464798.8,1,['703']
35209,190104,464338,3,"['703', '760', '9709']"
35210,191107.7,468856.8,1,['703']
35217,191245.6,465411,1,['703']
35218,191230.3,465411.2,1,['703']
35222,191362.9,466844.2,1,['703']
35226,191340.5,467776.4,1,['703']
35232,190069.6,463432.1,3,"['703', '760', '9709']"
35233,190021.2,463431.9,4,"['703', '760', '9709', '9709empty']"
35234,191430.2,466698.8,1,['703']
35239,190749.7,469415.9,1,['703']
35240,190729.7,469387.9,1,['703']
35241,191428.4,467434.4,1,['703']
35243,191362.6,467103.9,1,['703']
35246,187836.6,465447.7,3,"['760', '9709', '9709empty']"
35247,186182.1,469534,2,"['760', '9709']"
35248,186719.5,468673.2,2,"['760', '9709']"
35249,186842.6,468449.1,2,"['760', '9709']"
35250,188845.4,465364.4,3,"['760', '9709', '9709empty']"
35251,188396.3,465299.6,3,"['760', '9709', '9709empty']"
35252,188071.1,465360.7,2,"['760', '9709']"
35258,187661.5,465565.7,3,"['760', '9709', '9709empty']"
35259,187395.8,466138.3,3,"['760', '9709', '9709empty']"
35260,187480.7,466953.9,2,"['760', '9709']"
35261,187454.6,466983.1,3,"['760', '9709', '9709empty']"
35262,187449.6,467291.7,2,"['760', '9709']"
35263,187394.3,467339.5,3,"['760', '9709', '9709empty']"
35264,187176.8,467677.4,2,"['760', '9709']"
35265,187169.2,467655.8,3,"['760', '9709', '9709empty']"
35266,186971.8,468097.6,2,"['760', '9709']"
35267,188137.3,465308.8,3,"['760', '9709', '9709empty']"
35268,187435.1,466103,2,"['760', '9709']"
35269,188398.3,465340.1,2,"['760', '9709']"
35270,187654,465599.5,2,"['760', '9709']"
35271,186827.5,468414.7,3,"['760', '9709', '9709empty']"
35272,186688.7,468690.9,3,"['760', '9709', '9709empty']"
35273,186190.7,469476.7,3,"['760', '9709', '9709empty']"
35274,188878.4,465384.9,2,"['760', '9709']"
35276,182962.8,458177.2,2,"['707', '9707']"
35277,183664.1,458358.9,2,"['707', '9707']"
35278,183203.7,458252.6,2,"['707', '9707']"
35282,181791.3,459677.2,1,['707']
35283,181768,459689.6,1,['707']
35284,183943.3,458616.6,1,['7728']
35285,184242.8,458833.5,1,['7728']
35286,183997.5,458651.3,1,['7728']
35287,182149.1,458818.1,2,"['707', '9707']"
35289,182169.9,458853.1,2,"['707', '9707']"
35292,183863.9,458314.5,3,"['707', '7728', '9707']"
35293,183890,458449.1,1,['7728']
35296,183650.3,458370.2,2,"['707', '9707']"
35297,183222.8,458241.5,2,"['707', '9707']"
35298,182971.4,458161.7,2,"['707', '9707']"
35299,183899.9,458284.5,3,"['707', '7728', '9707']"
35300,181802.6,459166.1,2,"['707', '9707']"
35301,182423.3,458588,2,"['707', '9707']"
35302,182424.5,458612.8,2,"['707', '9707']"
35303,181768.4,459154.4,2,"['707', '9707']"
35318,188942.4,455442.5,3,"['707', '7727', '7728']"
35319,188895.6,455451.6,3,"['707', '7727', '7728']"
35320,188623.4,455715.3,3,"['707', '7727', '7728']"
35321,188571.6,455763.8,3,"['707', '7727', '7728']"
35331,189684.1,454663,17,"['7011', '7013A', '7013B', '7016', '7017', '7019', '7021', '7025', '7212', '750B', '7611', '7714', '7715', '7730', '7737', '7738', '7739']"
35341,189736.4,454469.1,1,['7019']
35344,184082.7,457899.6,3,"['707', '7728', '9707']"
35345,184113.3,457894.9,3,"['707', '7728', '9707']"
35348,184508.6,458803.6,1,['7728']
35350,184400.3,457612.5,3,"['707', '7728', '9707']"
35353,184569.4,458741.7,1,['7728']
35355,184413.3,457575.5,3,"['707', '7728', '9707']"
35358,185120.6,457722.9,2,"['707', '7728']"
35360,185251.6,457746.9,2,"['707', '7728']"
35361,184774.8,457568.3,2,"['707', '7728']"
35362,184740.2,457590.3,2,"['707', '7728']"
35365,185606.2,457646.9,2,"['707', '7728']"
35366,185049.4,457754.5,2,"['707', '7728']"
35370,185920.3,457596.9,2,"['707', '7728']"
35374,185686.5,457645.5,2,"['707', '7728']"
35377,186309.2,457627.5,2,"['707', '7728']"
35380,186120.7,457640,2,"['707', '7728']"
35385,185353.2,460484.5,4,"['706', '771', '7728', '9701']"
35386,185054.8,459286.6,3,"['706', '7728', '9701']"
35388,184945.8,458924.7,4,"['706', '771', '7728', '9701']"
35389,184895,458824.3,4,"['706', '771', '7728', '9701']"
35390,185060.8,459271,1,['771']
35391,184992,459151.7,4,"['706', '771', '7728', '9701']"
35393,185306.1,460410.6,4,"['706', '771', '7728', '9701']"
35394,185396.8,460747.1,4,"['706', '771', '7728', '9701']"
35395,185351.3,460743.2,4,"['706', '771', '7728', '9701']"
35397,185206.5,460077.5,4,"['706', '771', '7728', '9701']"
35398,185070.8,458568.7,2,"['771', '7728']"
35399,185127.6,458482,1,['7728']
35402,185233.6,460043.5,4,"['706', '771', '7728', '9701']"
35414,188057.9,454960.8,1,['7726']
35421,189103.2,454002.7,3,"['740', '750A', '7711']"
35422,189100,454442.2,1,['7726']
35423,189106.3,454439.1,1,['7726']
35424,188995.1,454737.5,1,['7726']
35425,189005.4,454740.8,1,['7726']
35426,188761.3,454793.5,1,['7726']
35427,188724.7,454804.1,1,['7726']
35428,188311.4,454819.4,1,['7726']
35429,188339.3,454832,1,['7726']
35430,187789.8,454712.4,1,['7726']
35431,187781.2,454719.9,1,['7726']
35432,189113.9,454022.2,1,['7726']
35433,187642.1,454463.2,1,['7726']
35434,187633.1,454465.3,1,['7726']
35435,187698.5,453549.8,1,['7726']
35436,187682.3,453560.3,1,['7726']
35437,188107,455111.2,1,['7726']
35438,188109.5,455134.8,1,['7726']
35439,188177.7,455608.3,1,['7726']
35445,189113.3,454028.6,1,['7726']
35446,189134.8,454011.3,3,"['740', '750A', '7711']"
35447,189002.1,453586.5,4,"['740', '750A', '7711', '7726']"
35448,189009.4,453582.8,4,"['740', '750A', '7711', '7726']"
35449,188940.7,453505.8,4,"['740', '750A', '7711', '7726']"
35450,188947.4,453499,4,"['740', '750A', '7711', '7726']"
35451,188074.1,454942,1,['7726']
35455,190798.2,469239.2,1,['703']
35456,190772.5,469227.4,1,['703']
35457,190915.3,469111.5,1,['703']
35458,190911.9,469092.1,1,['703']
35461,184391.5,456426,1,['9707']
35462,184383.9,456406.8,1,['9707']
35465,187834.6,453580.1,1,['7726']
35466,187837.9,453593.6,1,['7726']
35467,188033.7,453519.6,1,['7726']
35468,188005.1,453542.9,1,['7726']
35469,188358.6,453506.1,1,['7726']
35470,188355.8,453518.3,1,['7726']
35471,188678.8,453580.3,1,['7726']
35472,188714.3,453612.8,1,['7726']
35474,188103.5,455107.4,1,['7726']
35475,188112.3,455138.8,1,['7726']
35476,188181.7,455606.3,1,['7726']
35477,190981.9,458191.6,1,['702Byongdu']
35478,190977.8,458214.6,1,['702Byongdu']
35481,190337.2,462893,3,"['703', '760', '9709']"
35482,190366.2,462910.2,3,"['703', '760', '9709']"
35555,186952.1,468091.1,2,"['760', '9709']"
35556,188967.5,460133.5,1,['7733']
35557,188992.5,460099.5,1,['7733']
35558,188847.5,459735.5,1,['7733']
35559,188823.9,459640.4,1,['7733']
35560,188505.2,459258.4,1,['7733']
35561,188528.5,459212.5,1,['7733']
35562,188288.5,458765.5,1,['7733']
35563,188324,458740.8,1,['7733']
35601,185059.4,459570.6,4,"['706', '771', '7728', '9701']"
35602,185131.9,459761.4,4,"['706', '771', '7728', '9701']"
35605,191374.9,466850.4,1,['703']
35611,186625.1,453957.9,1,['9707']
35614,184819.7,455746.8,1,['9707']
35615,184884.3,455804.8,1,['9707']
35618,184329.1,457157,1,['9707']
35619,184360.5,457179.7,1,['9707']
35620,183403.1,459093.9,4,"['700', '706', '7727', '9701']"
35621,183201.6,459105.8,4,"['700', '706', '7727', '9701']"
35622,188711,455726.9,4,"['700', '771', '7733', '9711A']"
35623,188661.8,455780.5,4,"['700', '771', '7733', '9711A']"
35624,189275.1,455019.2,6,"['700', '707', '771', '7727', '7728', '7733']"
35625,189168.4,455125.1,6,"['700', '707', '771', '7727', '7728', '7733']"
35626,185721.7,458044.2,5,"['700', '771', '7727', '9711A', '9714']"
35627,186963.4,457304.1,8,"['700', '707', '771', '7727', '7728', '7733', '9711A', '9714']"
35628,188220,456270.5,6,"['700', '707', '771', '7727', '7728', '7733']"
35629,188192.9,456289.2,6,"['700', '707', '771', '7727', '7728', '7733']"
35630,187741.7,456667.7,5,"['700', '771', '7727', '7728', '7733']"
35631,187824.6,456591,5,"['700', '771', '7727', '7728', '7733']"
35632,186891.1,457356.9,9,"['700', '707', '771', '7727', '7728', '7733', '9711A', '9714', '9714empty']"
35633,186115,457728.6,5,"['700', '771', '7727', '9711A', '9714']"
35634,186086.5,457739.3,6,"['700', '771', '7727', '9711A', '9714', '9714empty']"
35635,184879.3,458650.2,4,"['700', '7727', '9711A', '9714']"
35636,184990.5,458567.2,6,"['700', '771', '7727', '9711A', '9714', '9714empty']"
35637,185638.2,458071.9,6,"['700', '771', '7727', '9711A', '9714', '9714empty']"
35641,185168.4,460991.7,4,"['706', '771', '7728', '9701']"
35642,185169.8,460974.6,4,"['706', '771', '7728', '9701']"
35655,187428.2,453648.1,1,['7726']
35656,187379.3,453687.8,1,['7726']
35657,187334.9,454009.8,1,['7726']
35658,187319.7,453950.3,1,['7726']
35660,187353.9,454124.2,1,['7726']
35661,187365,454114.6,1,['7726']
35662,187848.7,465470.8,2,"['760', '9709']"
35663,190156.7,463143.6,4,"['703', '760', '9709', '9709empty']"
35678,186682.7,453914.2,1,['6701']
35679,186650.3,453863.8,1,['6701']
35680,183807.8,456204.7,1,['6101']
35681,183747.9,456085.1,1,['6101']
35682,182737,459073.7,1,['6100']
35683,183793.4,461691.4,1,['6100']
35684,189123,463903.1,1,['6100']
35685,183828.1,458408.5,1,['707']
35686,184202.5,457784.2,2,"['707', '7728']"
35687,189743.7,461079,1,['705']
35688,189775.5,461093.7,1,['705']
35689,189960.1,460598.6,1,['705']
35690,189988.1,460614.5,1,['705']
35691,186582.2,469032.3,2,"['760', '9709']"
35692,186608.6,469045.2,2,"['760', '9709']"
35693,185488.4,462158.7,1,['7728']
35694,185557,462273.6,1,['7728']
36018,179099.8,465332.8,1,['7728']
36019,179099.9,465321.1,1,['7728']
36020,179055.7,465677.1,1,['7728']
36021,179056.6,465754.9,1,['7728']
36022,179210.8,466000.7,2,"['7728', '9703']"
36023,179179,466001.7,2,"['7728', '9703']"
36024,179359.2,466599.9,3,"['7727', '7728', '9711A']"
36025,179326.3,466594.3,3,"['7727', '7728', '9711A']"
36026,179669.2,466437.7,2,"['7727', '9703']"
36028,179110.5,465552.2,1,['7727']
36029,179464.1,465619.7,1,['7727']
36030,179312.3,465205.8,1,['7727']
36031,179888.5,466152.9,3,"['7727', '9703', '9711A']"
36032,179500.6,466018.1,1,['7727']
36033,179501.6,466176,2,"['7727', '9703']"
36034,179434.2,465303.4,1,['7728']
36035,179432.7,465281.3,1,['7728']
36044,179430.2,466376.6,1,['7727']
36045,179143.3,465548,1,['7727']
36046,179537,465850.7,1,['7727']
36047,179684,466371.9,2,"['7727', '9703']"
36048,179899.3,466164,3,"['7727', '9703', '9711A']"
36049,179290.7,465197.4,2,"['771', '7727']"
36050,179575.2,466484.6,2,"['9703', '9711A']"
36051,179582.1,466461,2,"['9703', '9711A']"
36052,179306.4,466081.4,1,['9703']
36053,179302.9,466067.8,1,['9703']
36055,179562.6,465677.9,1,['7727']
36057,179512.6,466023.4,1,['7727']
36058,179470.6,466173,2,"['7727', '9703']"
36060,179462.1,466682.9,1,['7727']
36061,179457.6,466697.8,1,['7727']
36070,180030.1,464924.5,1,['7727']
36071,180843.5,465837.1,1,['9703']
36072,179705.5,464992.5,2,"['771', '7727']"
36076,180191.9,466072.7,2,"['7727', '9703']"
36082,179730.6,465005.5,1,['7727']
36085,180278,465071.5,1,['7728']
36089,179992.6,465117.7,1,['7728']
36090,179718.9,465260.8,1,['7728']
36091,179712.9,465221.7,1,['7728']
36094,180272.1,465049.7,1,['7728']
36095,180017.2,465127.8,1,['7728']
36096,180450.5,464726.5,1,['9711A']
36099,180402.4,464741.3,2,"['7727', '9711A']"
36100,180325.2,464844.2,2,"['771', '7727']"
36102,180952.5,464707.5,3,"['771', '7728', '9703']"
36103,180483.2,466406.4,1,['7727']
36104,180614.1,464762.1,3,"['771', '7728', '9703']"
36105,181166.9,464691.6,3,"['771', '7728', '9703']"
36106,181175.7,464656.2,3,"['771', '7728', '9703']"
36107,180641,464766.9,3,"['771', '7728', '9703']"
36108,180200.7,466033.1,2,"['7727', '9703']"
36109,180453.8,466300.2,1,['7727']
36111,180653.9,466038.7,1,['9703']
36112,180876.5,464746.5,3,"['771', '7728', '9703']"
36113,180657.7,466305.6,1,['9703']
36114,180643.4,466279.5,1,['9703']
36115,180835.8,465449.3,1,['9703']
36118,180474.2,465331.2,2,"['9703', '9711A']"
36120,180356.5,465202.5,2,"['9703', '9711A']"
36121,180403.4,465140.9,2,"['9703', '9711A']"
36122,180462.4,465306.9,2,"['9703', '9711A']"
36123,179979,463740.2,2,"['7727', '9711A']"
36124,179413.1,464331.7,1,['700']
36127,179882.2,464071.5,1,['700']
36128,178996.7,464527.4,1,['700']
36129,179408.3,464286.9,1,['700']
36130,178972.5,464556.3,1,['700']
36131,179909.5,464009.8,1,['700']
36132,180209.2,464147.7,2,"['7727', '9711A']"
36133,180198,464101.7,2,"['7727', '9711A']"
36136,180667.4,463370.8,1,['700']
36137,180702.6,463383.1,1,['700']
36138,180023,463728,2,"['7727', '9711A']"
36140,182139,464289.8,3,"['771', '7728', '9703']"
36141,181779.2,464361,3,"['771', '7728', '9703']"
36142,181757.2,464335.9,3,"['771', '7728', '9703']"
36143,182139.3,464269.8,3,"['771', '7728', '9703']"
36145,180287,463848.7,1,['700']
36146,180344.2,463794.1,1,['700']
36148,181681,460630.4,1,['707']
36149,181863.9,460302.5,1,['707']
36150,181846.8,460299.6,1,['707']
36158,181443.7,460879.9,2,"['707', '9707']"
36159,181452.6,460818.1,2,"['707', '9707']"
36160,181145,461197,2,"['707', '9707']"
36168,181689.8,460639.9,1,['707']
36174,181144.7,461117.8,2,"['707', '9707']"
36175,181373.4,460499.7,2,"['706', '9707']"
36179,181709.3,460853.4,1,['706']
36180,181745.5,460930.7,1,['706']
36181,181636,461372.1,1,['706']
36182,181576.6,461403.8,1,['706']
36183,181684.9,461168.1,1,['706']
36184,181725.9,461183.1,1,['706']
36186,180573,461899.5,1,['706']
36190,181250.2,461422.3,2,"['700', '706']"
36197,181001.7,461470.3,1,['706']
36199,181293.6,461395.5,2,"['700', '706']"
36200,181042.1,461409.8,1,['706']
36207,180925.2,462906.9,1,['700']
36208,180892.3,462878.1,1,['700']
36211,181396.3,461884.6,1,['700']
36212,181365.9,461851.4,1,['700']
36213,181172.3,462367.9,1,['700']
36214,181132.1,462357.3,1,['700']
36220,180800,461900.6,1,['706']
36226,180880.2,461224.4,3,"['700', '707', '9707']"
36231,180810.2,461136.6,3,"['700', '707', '9707']"
36232,179233.3,463873.2,1,['706']
36234,179733.9,463263.2,1,['7727']
36238,179368.1,463586.1,1,['706']
36245,179742.8,463255.4,1,['7727']
36246,179334.8,463503.4,1,['706']
36247,179226.3,463860.1,1,['706']
36248,178785.8,464104.5,1,['706']
36249,178811,464109.9,1,['706']
36256,178009.6,464504.6,2,"['700', '706']"
36257,178414.6,464313.8,1,['706']
36259,178422,464327,1,['706']
36261,177942,464799.9,3,"['700', '706', '9701']"
36263,178140.3,465110.4,2,"['700', '706']"
36266,177736.5,464473.1,1,['9701']
36268,178388.9,464826.4,1,['700']
36269,178417.8,464784.8,1,['700']
36272,177894.8,464783.2,2,"['706', '9701']"
36273,178000.3,464551.3,2,"['700', '706']"
36278,178287.1,465133.5,2,"['700', '706']"
36279,178170.3,464558.9,1,['700']
36280,178218.8,464545.7,1,['700']
36281,177723.2,464104,4,"['707', '9701', '9707', '9714']"
36293,181351,468307.2,1,['7727']
36294,181117.3,467751.7,1,['7727']
36297,181361.2,468261.9,1,['7727']
36298,181629.1,468557.8,1,['7727']
36299,181619.8,468569.6,1,['7727']
36302,181130,467733.1,1,['7727']
36303,178792.8,466255.1,3,"['706', '7728', '9711A']"
36313,178762.7,465456.8,2,"['706', '7728']"
36322,178759.3,466697.8,1,['706']
36323,178733.9,466660.1,1,['706']
36325,178746.1,465483.1,2,"['706', '7728']"
36330,177594.5,465917.6,1,['9701']
36339,178086.4,465698.4,1,['9701']
36340,178087.3,465685.6,1,['9701']
36341,177831,465836.8,1,['9701']
36342,177790.1,465829.8,1,['9701']
36343,177592.6,465955.5,1,['9701']
36346,178689.3,465426.4,2,"['9703', '9711A']"
36347,178699.8,465421.1,2,"['9703', '9711A']"
36348,178820.5,466230.9,3,"['706', '7728', '9711A']"
36349,175496.3,466164.6,2,"['9701', '9707']"
36350,178811.9,465212,4,"['700', '707', '771', '7728']"
36351,178831.5,465279.7,4,"['700', '707', '771', '7728']"
36601,177725.4,464077.5,5,"['707', '9701', '9707', '9714', '9714empty']"
36606,179171.2,466605.2,2,"['7728', '9711A']"
36607,179094,466652.6,2,"['7728', '9711A']"
36609,182895,463712.4,3,"['771', '7728', '9703']"
36610,182889.8,463795.3,3,"['771', '7728', '9703']"
36611,182988,463600.2,3,"['771', '7728', '9703']"
36612,183021.3,463603.5,3,"['771', '7728', '9703']"
36613,183249.3,463263.4,3,"['771', '7728', '9703']"
36614,183277.8,463271.3,3,"['771', '7728', '9703']"
36615,183467.9,463022.7,3,"['771', '7728', '9703']"
36616,183505.2,463032.3,3,"['771', '7728', '9703']"
36617,179457.3,466402.8,2,"['7727', '9703']"
36618,180045.6,464899,2,"['771', '7727']"
36623,180616.8,466040.4,1,['9703']
36624,180811,465834,1,['9703']
36625,180843.3,465426.3,1,['9703']
36626,180531.3,461900.6,1,['706']
36627,180858,461807,1,['706']
36637,177413.6,464792.7,1,['9707']
36638,177436.1,464772.3,1,['9707']
36639,180940.3,467499.1,1,['7727']
36640,180963.2,467495.1,1,['7727']
36641,180508.8,466023.9,1,['9711A']
36642,180508.8,466039.9,1,['9711A']
36644,176605.3,466263,2,"['9701', '9707']"
36645,176593.5,466273.7,2,"['9701', '9707']"
36653,181148.1,459820.3,1,['9707']
36654,181187,459733.5,1,['9707']
36656,175683.1,466170.9,2,"['9701', '9707']"
36657,175686.8,466181.6,2,"['9701', '9707']"
36658,176798.5,465562.3,1,['9707']
36660,181084.3,460153.9,1,['9707']
36661,181074.9,460209.2,1,['9707']
36662,180637.3,465474.3,1,['9711A']
36663,180655.5,465487.4,1,['9711A']
36680,181571.8,460158.9,4,"['700', '706', '7727', '9701']"
36681,181512.1,460178.5,4,"['700', '706', '7727', '9701']"
36682,181013.5,460697.4,5,"['700', '7727', '9701', '9711A', '9714']"
36683,181111.5,460599.2,3,"['700', '7727', '9711A']"
36684,180715.2,460979.5,1,['7727']
36685,180397.3,461381.6,6,"['707', '7727', '9701', '9707', '9711A', '9714']"
36686,180358.4,461504.3,7,"['707', '7727', '9701', '9707', '9711A', '9714', '9714empty']"
36687,179326.2,463144.9,6,"['706', '707', '9701', '9707', '9714', '9714empty']"
36688,179399,463098,5,"['706', '707', '9701', '9707', '9714']"
36690,178504.9,463651.5,4,"['707', '9701', '9707', '9714']"
36691,178422.8,463691.6,5,"['707', '9701', '9707', '9714', '9714empty']"
36692,178090,463887.2,3,"['707', '9701', '9707']"
36693,178006.2,463922,3,"['707', '9701', '9707']"
36694,180128.6,461986.5,7,"['706', '707', '7727', '9701', '9707', '9711A', '9714']"
36695,180085.6,462040.4,8,"['706', '707', '7727', '9701', '9707', '9711A', '9714', '9714empty']"
36696,180665.1,461017,1,['7727']
36697,179717.6,462683.4,6,"['706', '707', '7727', '9701', '9707', '9711A']"
36698,179645.4,462741.3,6,"['706', '707', '7727', '9701', '9707', '9711A']"
36699,178952.9,463406.9,4,"['707', '9701', '9707', '9714']"
36700,178860.2,463446.3,5,"['707', '9701', '9707', '9714', '9714empty']"
36701,180982.8,460720.7,5,"['700', '7727', '9701', '9714', '9714empty']"
36702,176965.1,466395,2,"['9701', '9707']"
36703,176994.6,466372.2,2,"['9701', '9707']"
36704,177071.3,466155.9,1,['9701']
36705,177085.3,466163.4,1,['9701']
36714,176198.9,466198.9,1,['9701']
36715,176196.3,466184.5,1,['9701']
36716,181476.4,460632,2,"['706', '9707']"
36734,177238,466007.5,2,"['9701', '9707']"
36735,177229.2,465990.3,2,"['9701', '9707']"
37001,199501,437701.3,5,"['441', '502', '540', '541', '542']"
37002,199273,436585,5,"['441', '502', '540', '541', '542']"
37003,199692.8,437324.6,5,"['441', '502', '540', '541', '542']"
37004,199523.4,436929.2,5,"['441', '502', '540', '541', '542']"
37005,199531.7,437707.2,5,"['441', '502', '540', '541', '542']"
37006,199105.5,436350.6,5,"['441', '502', '540', '541', '542']"
37008,198606.9,435092.1,4,"['441', '540', '541', '542']"
37009,199002.4,435822.1,5,"['441', '502', '540', '541', '542']"
37010,199035.9,435822.1,5,"['441', '502', '540', '541', '542']"
37012,198584.6,435122.5,5,"['441', '502', '540', '541', '542']"
37013,198288.6,434635,5,"['441', '502', '540', '541', '542']"
37014,198249.9,434644.2,5,"['441', '502', '540', '541', '542']"
37016,199534.1,436885.7,5,"['441', '502', '540', '541', '542']"
37017,199305.2,436573.5,5,"['441', '502', '540', '541', '542']"
37018,199132.4,436323.5,5,"['441', '502', '540', '541', '542']"
37019,199719.5,437339,5,"['441', '502', '540', '541', '542']"
37020,202523.6,440089.7,1,['441']
37023,200071.3,439101.7,3,"['441', '541', '542']"
37024,202964.8,440035.9,1,['441']
37025,199924.7,438963,3,"['441', '541', '542']"
37026,199915.5,438861.3,3,"['441', '541', '542']"
37027,200105.5,439207.3,3,"['441', '541', '542']"
37028,198989.3,439817.3,2,"['502', '540']"
37029,199024.8,439823,2,"['502', '540']"
37030,200866.5,439595.6,3,"['441', '541', '542']"
37031,200853.4,439634.1,3,"['441', '541', '542']"
37033,199473,438812.1,2,"['502', '540']"
37034,199482.1,438904.6,2,"['502', '540']"
37035,202931.3,440078.8,1,['441']
37036,202464.5,440060.2,1,['441']
37037,198991,435511.9,4,"['441', '502', '540', '541']"
37500,200078.2,439112.8,1,['seocho18']
37501,203052.9,440507,2,"['seocho08', 'seocho20']"
37502,200099.5,439199.9,1,['seocho18']
37503,200872.1,439600.9,1,['seocho18']
37504,200829.3,439614.6,1,['seocho18']
38001,187607.7,443141.9,1,['6513']
38002,187959.7,443283,1,['6513']
38003,188264.6,443700.6,6,"['5012', '643', '651', '652', '653', 'N61']"
38004,187804.5,443096.5,1,['6513']
38005,187306.1,442807.1,3,"['6616', '6637', '6638']"
38006,187208.7,442498.3,3,"['6616', '6637', '6638']"
38007,187328.3,442760.4,3,"['6616', '6637', '6638']"
38008,187138.2,442307,1,['6637']
38010,187562.6,442085.8,2,"['6616', '6638']"
38011,187214.9,442438.7,3,"['6616', '6637', '6638']"
38013,187945.6,442178.2,1,['504']
38015,187963.7,442098.9,1,['504']
38016,187163.8,442299,3,"['6616', '6637', '6638']"
38018,187329.1,442169.5,2,"['6616', '6638']"
38019,187832,441983.7,2,"['6616', '6638']"
38021,187061.4,442028.6,1,['6637']
38023,187374.5,442118.4,2,"['6616', '6638']"
38025,187021.2,441993.5,1,['6637']
38026,187087,442172.9,1,['6637']
38029,186889.7,441639.7,1,['6637']
38031,186997.4,441849.2,1,['6637']
38032,186922.8,441659,1,['6637']
38034,186792.9,441408.7,1,['6637']
38049,186814.9,441397,1,['6637']
38052,186601.4,441162.1,1,['6637']
38053,186616.6,441128.7,1,['6637']
38055,186547.7,440920.9,1,['6637']
38056,186274.9,439649.2,1,['6637']
38057,186522.6,440925.4,1,['6637']
38058,186303.4,439466,1,['6637']
38059,186349.1,440310.5,1,['6637']
38060,186409.7,440440.4,1,['6637']
38062,188447.1,443398.9,2,"['6616', '6638']"
38065,188278.2,443070.4,2,"['6616', '6638']"
38066,188431.7,443550.6,2,"['6616', '6638']"
38067,188433.4,443468.4,1,['6513']
38068,188053.2,443343.7,1,['6513']
38069,188126.7,443395.6,1,['6513']
38071,188190.5,443388.4,1,['6513']
38073,188432.4,443485.4,3,"['6513', '6616', '6638']"
38075,188425.1,443153.5,2,"['6616', '6638']"
38076,188120.6,443402.6,1,['6513']
38078,188067.9,443366.1,1,['6513']
38079,188299.9,443668.1,6,"['5012', '643', '651', '652', '653', 'N61']"
38080,188281.6,443101.2,2,"['6616', '6638']"
38084,188204.4,443387,1,['6513']
38085,188089.9,442437.9,3,"['504', '6616', '6638']"
38092,188635,442624.1,1,['504']
38093,188164.8,442681.4,2,"['6616', '6638']"
38094,188191.3,442684.6,2,"['6616', '6638']"
38095,188586,442450,3,"['504', '6616', '6638']"
38098,188176.2,442836.4,3,"['6616', '6638', 'guro11']"
38099,188149.2,442843.7,2,"['6616', '6638']"
38100,187935,443231.3,1,['6513']
38101,187848.9,443139.2,1,['6513']
38102,188330.4,442378.5,3,"['504', '6616', '6638']"
38104,188337.7,442356.6,3,"['504', '6616', '6638']"
38105,188074.9,442418.2,3,"['504', '6616', '6638']"
38106,188755.5,442000.3,2,"['6616', '6638']"
38107,188345.5,441844,2,"['6616', '6638']"
38108,188062,441875,3,"['504', '6616', '6638']"
